date;US;Brazil;India;Russia;Spain;United Kingdom;Italy;Peru;Iran;Mexico;France;Germany;Chile;South Africa;Turkey;Pakistan;Saudi Arabia;Colombia;China;Bangladesh;Canada;Argentina;Qatar;Belgium;Indonesia;Ecuador;Sweden;Iraq;Netherlands;Egypt;Philippines;Belarus;Ukraine;United Arab Emirates;Portugal;Kuwait;Kazakhstan;Singapore;Israel;Oman;Switzerland;Dominican Republic;Bolivia;Panama;Poland;Romania;Ireland;Japan;Bahrain;Afghanistan;Nigeria;Guatemala;Armenia;Austria;Honduras;Ghana;Serbia;Algeria;Korea, South;Azerbaijan;Morocco;Moldova;Denmark;Czechia;Kyrgyzstan;Australia;Uzbekistan;Cameroon;Nepal;Norway;Kenya;Venezuela;Malaysia;Cote d'Ivoire;Ethiopia;El Salvador;Costa Rica;Finland;Sudan;Bosnia and Herzegovina;Senegal;Bulgaria;North Macedonia;Luxembourg;Congo (Kinshasa);West Bank and Gaza;Guinea;Tajikistan;Madagascar;Gabon;Haiti;Hungary;Greece;Kosovo;Djibouti;Croatia;Thailand;Mauritania;Albania;Paraguay;Lebanon;Zambia;Central African Republic;Maldives;Cuba;Somalia;Equatorial Guinea;Estonia;Iceland;Lithuania;Slovenia;Slovakia;Sri Lanka;Nicaragua;Libya;Mali;New Zealand;Malawi;Congo (Brazzaville);South Sudan;Guinea-Bissau;Tunisia;Zimbabwe;Montenegro;Cabo Verde;Latvia;Eswatini;Sierra Leone;Cyprus;Diamond Princess;Niger;Uruguay;Rwanda;Burkina Faso;Jordan;Mozambique;Andorra;Georgia;Benin;Namibia;Yemen;Malta;Suriname;San Marino;Uganda;Chad;Jamaica;Liberia;Togo;Sao Tome and Principe;Taiwan*;Angola;Tanzania;Vietnam;Syria;Mauritius;Botswana;Gambia;Bahamas;Burma;Guyana;Lesotho;Comoros;Trinidad and Tobago;Mongolia;Cambodia;Burundi;Brunei;Eritrea;Monaco;Barbados;Liechtenstein;Belize;Bhutan;Seychelles;Antigua and Barbuda;Papua New Guinea;Saint Vincent and the Grenadines;Timor-Leste;Grenada;Fiji;Saint Lucia;Laos;Dominica;Saint Kitts and Nevis;Holy See;MS Zaandam;Western Sahara
2020-06-18;2191099;978142;380532;560321;245268;276990;238159;244388;197647;165455;195900;189817;225103;83890;184031;165062;145991;60217;84494;102292;101877;37510;84441;60348;42762;49097;56043;25717;49527;50437;27799;56657;34833;43752;38089;38074;15877;41473;20036;26818;31200;24645;21499;23351;31015;23080;25355;17588;20430;27532;18480;11868;18698;17223;10739;12929;12616;11385;12306;11329;9074;13106;12544;10280;2657;7409;5767;9864;7848;8708;4257;3483;8529;6444;3954;4200;1939;7119;8020;3174;5475;3674;4664;4091;5283;600;4841;5279;1403;4340;4916;4079;3227;1833;4557;2269;3141;2424;1788;1330;1495;1416;2605;2137;2295;2719;1664;1977;1814;1784;1511;1562;1947;1823;510;1906;1507;592;883;1830;1492;1132;463;337;823;1108;586;1272;985;712;1020;850;646;899;1001;662;855;893;597;39;909;663;277;696;741;854;638;542;547;688;446;166;509;342;187;337;79;36;104;286;183;4;210;123;204;129;104;141;142;99;97;82;22;67;11;26;8;29;24;23;18;19;19;18;15;12;9;9
2020-06-19;2222579;1032913;395048;568292;245575;277974;238011;247925;200262;170485;196711;190299;231393;87715;185245;171666;150292;63276;84494;105535;102314;39570;85462;60476;43803;49731;58076;27352;49634;52211;28459;57333;35755;44145;38464;38678;16779;41615;20339;27670;31235;25068;22476;24274;31316;23400;25368;17658;20916;27878;19147;12509;19157;17271;11258;13203;12709;11504;12373;11767;9613;13556;12591;10406;2789;7411;5946;10638;8274;8726;4374;3591;8535;6874;4070;4329;2058;7133;8316;3273;5639;3755;4820;4099;5477;675;4904;5338;1443;4428;4980;4081;3237;1916;4565;2280;3146;2621;1838;1336;1510;1430;2605;2150;2305;2719;1664;1979;1815;1792;1513;1576;1950;1823;520;1923;1509;620;883;1864;1541;1146;479;355;848;1110;623;1298;985;712;1020;853;661;900;1008;668;855;896;650;45;919;663;293;696;755;858;652;581;555;693;446;172;509;349;187;337;89;36;104;286;183;4;210;123;204;129;104;141;142;99;97;82;22;68;11;26;8;29;24;23;18;19;19;18;15;12;9;9
2020-06-20;2255328;1067579;410451;576162;245938;278640;238275;251338;202584;175202;197352;190670;236748;92681;186493;176617;154233;65633;84553;108775;102762;41204;86488;60550;45029;49731;58591;29222;49710;53758;29400;57936;36615;44533;38841;39145;17225;41833;20633;28566;31243;25778;23512;25222;31620;23730;25374;17725;21331;28424;19808;12755;19708;17323;12306;13717;12803;11631;12421;12238;9839;13953;12591;10448;2981;7461;6153;11610;8605;8742;4478;3789;8556;7276;4469;4475;2127;7142;8580;3273;5783;3872;5005;4105;5672;784;4960;5399;1503;4428;5077;4086;3256;1998;4565;2299;3147;2813;1891;1362;1536;1430;2686;2187;2309;2755;1664;1981;1815;1795;1519;1586;1950;1823;544;1933;1511;620;883;1882;1541;1156;479;359;863;1111;627;1309;985;712;1035;859;702;901;1015;688;855;898;650;46;922;664;303;696;763;858;657;601;561;698;446;176;509;349;198;337;89;37;104;287;183;4;247;123;206;129;104;141;143;99;97;82;22;68;11;26;8;29;24;23;18;19;19;18;15;12;9;9
2020-06-21;2281767;1083341;425282;583879;246272;279264;238499;254936;204952;180545;197636;191272;242355;97302;187685;181088;157612;68652;84572;112306;103078;42785;87369;60550;45891;50640;58848;30868;49801;55233;30052;58505;37361;44925;39133;39650;17732;42095;20778;29471;31292;26677;24388;26030;31931;24045;25379;17780;21764;28833;20244;13145;20268;17341;12769;14154;12894;11771;12438;12729;9977;14200;12591;10498;3356;7474;6315;11892;9026;8745;4738;3917;8572;7492;4532;4626;2213;7143;8580;3273;5888;3905;5106;4120;5826;833;4988;5457;1596;4428;5077;4094;3266;2073;4582;2317;3148;2984;1962;1379;1587;1430;2808;2203;2312;2779;1664;1981;1815;1798;1520;1587;1950;1823;571;1933;1513;730;883;1892;1541;1157;489;362;890;1111;635;1327;986;712;1036;876;728;903;1033;733;855;906;765;55;941;665;314;696;770;858;659;626;569;698;446;183;509;349;204;337;89;37;104;290;184;4;247;123;213;129;144;141;143;100;97;82;22;68;11;26;8;29;24;23;18;19;19;18;15;12;9;9
2020-06-22;2312303;1106470;440215;591465;246504;280156;238720;257447;207525;185122;198009;191768;246963;101590;188897;185034;161005;71183;84624;115786;103418;44931;88403;60550;46845;50640;58932;32676;49866;56809;30682;59023;38056;45303;39392;40291;18231;42313;21082;31076;31310;27370;25493;26752;32227;24291;25383;17820;22407;29157;20919;13769;20588;17380;13356;14154;12990;11920;12484;13207;10172;14363;12727;10523;3356;7492;6461;12041;9561;8751;4797;4048;8587;7677;4663;4808;2277;7144;8698;3525;5970;3984;5196;4121;5924;1001;4988;5513;1640;4739;5211;4102;3287;2169;4599;2336;3151;3121;1995;1392;1603;1430;2963;2217;2315;2812;1664;1981;1815;1801;1521;1588;1951;1823;595;1961;1515;749;1087;1916;1556;1159;512;367;944;1111;643;1340;988;712;1046;882;787;903;1042;737;855;908;807;63;967;665;319;697;774;858;665;650;569;702;446;186;509;349;219;340;89;41;104;291;205;12;247;123;215;130;144;141;143;101;97;82;23;68;11;26;9;29;24;23;18;19;19;18;15;12;9;10
2020-06-23;2347491;1145906;456183;598878;246752;281038;238833;260810;209970;191410;198526;192480;250767;106108;190165;188926;164144;73572;84653;119198;103767;47203;89579;60810;47896;51643;60837;34502;49930;58141;31825;59487;38901;45683;39737;41033;18765;42432;21512;32394;31332;27936;26389;27314;32527;24505;25391;17879;23062;29481;21371;14540;21006;17408;13943;14568;13092;12076;12535;13715;10344;14714;12761;10650;3726;7521;6662;12270;10099;8772;4952;4187;8590;7904;4848;4973;2368;7155;8889;3588;6034;4114;5311;4133;6027;1169;5040;5567;1724;4849;5324;4107;3302;2216;4617;2366;3156;3292;2047;1422;1622;1477;3051;2238;2318;2812;1664;1982;1815;1803;1534;1589;1991;2170;639;1978;1516;803;1087;1930;1556;1159;525;378;982;1111;674;1347;990;712;1051;885;798;907;1047;757;855;911;850;72;992;665;319;698;797;860;670;652;576;707;446;189;509;349;231;340;89;42;104;292;206;17;265;123;215;130;144;141;143;101;97;82;23;70;11;26;9;29;24;23;18;19;19;18;15;12;9;10
2020-06-24;2382426;1188631;473105;606043;247086;281815;239410;264689;212501;196847;198607;192871;254416;111796;191657;192970;167267;77113;84673;122660;104087;49851;90778;60898;49009;51643;62324;36702;50012;59561;32295;59945;39852;46133;40104;41879;19285;42623;22044;33536;31376;28631;27487;28030;32821;24826;25396;17963;23570;29640;22020;14819;21717;17449;14571;15013;13235;12248;12563;14305;10907;15078;12815;10777;3954;7558;6990;12592;10728;8788;5206;4366;8596;8164;5034;5150;2515;7167;8889;3676;6129;4242;5445;4140;6213;1328;5174;5630;1787;4956;5429;4114;3310;2268;4630;2388;3158;3519;2114;1528;1644;1489;3099;2261;2319;2835;1664;1983;1817;1804;1541;1607;2001;2170;670;2005;1519;941;1087;1942;1556;1160;530;389;999;1111;690;1354;991;712;1051;902;830;919;1071;762;855;914;902;76;1015;665;357;698;805;860;678;662;583;710;446;197;509;352;231;341;92;42;104;293;209;17;265;123;216;130;144;141;144;102;97;82;23;70;11;26;10;29;24;23;18;19;19;18;15;12;9;10
2020-06-25;2422299;1228114;490401;613148;247486;282512;239706;268602;215096;202951;198607;193371;259064;118375;193115;195745;170639;80599;84701;126606;104463;52457;91838;61007;50187;53156;63890;39139;50122;61130;33069;60382;40854;46563;40415;42788;19750;42736;22400;34902;31428;29141;28503;29037;33119;25286;25405;18055;24081;30175;22614;15619;22488;17477;15366;15473;13372;12445;12602;14852;11338;15453;12836;10870;4204;7595;7177;12592;11162;8788;5384;4563;8600;8334;5175;5336;2684;7172;8984;3796;6233;4408;5595;4151;6411;1382;5174;5691;1829;5087;5543;4123;3321;2363;4635;2483;3158;3739;2192;1569;1662;1497;3244;2277;2321;2878;2001;1984;1818;1806;1547;1630;2010;2170;698;2039;1520;960;1087;1942;1556;1162;551;414;1003;1111;706;1354;992;712;1056;907;850;934;1086;788;855;917;1017;102;1076;668;373;698;821;863;684;681;588;711;447;212;509;352;242;341;92;43;104;293;215;17;272;123;219;130;144;141;144;102;97;82;23;70;11;65;10;29;24;23;18;19;19;18;15;12;9;10
2020-06-26;2467554;1274974;508953;619936;247905;283151;239961;272364;217724;208392;200195;194036;263360;124590;194511;198883;174577;84442;84725;130474;104629;55343;92784;61106;51427;53856;65137;41193;50213;62755;34073;60713;41975;46973;40866;43703;20319;42955;22800;36034;31486;29764;29423;29905;33395;25697;25414;18162;24805;30451;23298;15828;23247;17522;15994;15834;13565;12685;12653;15369;11633;15776;12875;11038;4446;7601;7427;12592;11755;8832;5533;4779;8606;8739;5425;5517;2836;7191;9257;3935;6354;4513;5758;4173;6552;1557;5260;5747;1922;5209;5722;4127;3343;2432;4643;2539;3162;3907;2269;1711;1697;1531;3340;2283;2325;2878;2001;1986;1820;1808;1558;1643;2014;2170;713;2060;1522;1005;1087;1942;1614;1164;561;439;1027;1112;728;1394;992;712;1059;919;858;941;1104;816;855;919;1053;121;1089;670;389;698;833;865;686;684;591;712;447;212;509;353;255;341;92;43;104;293;215;24;272;124;219;139;144;141;167;102;97;82;24;70;11;65;11;29;24;23;18;19;19;18;15;12;9;10
2020-06-27;2510259;1313667;528859;626779;248469;283785;240136;275989;220180;212802;200195;194458;267766;131800;195883;202955;178504;88591;84743;133978;104878;57744;93663;61209;52812;54574;65137;43262;50282;63923;34803;61095;42932;47360;41189;44391;20319;43246;23421;36953;31555;30619;30676;30658;33714;26022;25437;18254;25267;30616;24077;16397;23909;17580;17007;16431;13792;12968;12715;15890;11877;16080;12875;11298;4513;7686;7682;12592;12309;8846;5811;5130;8616;8944;5570;5727;2979;7198;9257;3935;6459;4625;5906;4217;6690;1815;5291;5799;2005;5209;5777;4138;3366;2494;4643;2624;3162;4025;2330;1942;1719;1531;3429;2305;2330;2878;2001;1986;1820;1813;1572;1657;2033;2170;727;2118;1526;1038;1087;1942;1614;1168;567;469;1091;1115;745;1410;994;712;1062;924;878;941;1111;839;855;921;1124;136;1103;670;467;698;848;865;690;729;615;713;447;259;509;355;256;341;92;44;104;296;230;24;272;126;219;141;170;141;191;103;97;82;24;75;20;65;11;29;24;23;18;19;19;18;15;12;9;10
2020-06-28;2549864;1344143;548318;633563;248770;284192;240310;279419;222669;216852;199476;194693;271982;138134;197239;206512;182493;91769;84757;137787;105193;59933;94413;61295;54010;55255;65137;45402;50355;65188;35455;61475;43856;47797;41646;44942;21327;43459;23755;38150;31617;31373;31524;31686;33907;26313;25439;18366;25705;30967;24567;16930;24645;17654;18082;16742;14046;13273;12757;16424;12052;16250;12875;11603;5017;7764;7948;12592;12772;8855;6070;5297;8634;9101;5689;5934;3130;7198;9257;3935;6586;4691;6080;4242;6827;1990;5342;5849;2078;5209;5777;4142;3376;2590;4643;2691;3162;4149;2402;2127;1740;1557;3429;2324;2332;2894;2001;1987;1821;1815;1581;1664;2037;2170;762;2147;1528;1146;1087;1989;1614;1169;567;481;1155;1116;781;1427;994;712;1074;929;900;959;1121;859;855;924;1149;183;1118;670;490;698;859;866;696;768;642;713;447;267;509;355;256;341;92;45;104;299;230;27;272;126;220;141;170;141;191;103;97;82;24;76;70;69;11;29;24;23;18;19;19;18;15;12;9;10
2020-06-29;2590668;1368195;566840;640246;248970;284812;240436;282365;225205;220657;201522;195042;275999;144264;198613;209337;186436;95043;84780;141801;105830;62268;95106;61361;55092;55665;67667;47151;50433;66754;36438;61790;44538;48246;41912;45524;21819;43661;24441;39060;31652;31816;32125;32785;34154;26582;25462;18476;26239;31238;25133;17409;25127;17723;18818;17351;14288;13571;12800;16968;12290;16357;12951;11805;5296;7834;8222;12592;13248;8862;6190;5530;8637;9214;5846;6173;3269;7209;9257;4325;6698;4831;6209;4256;6939;2185;5351;5900;2138;5394;5933;4145;3390;2677;4656;2725;3169;4237;2466;2191;1745;1568;3613;2337;2340;2904;2001;1987;1822;1816;1585;1665;2039;2170;802;2173;1528;1152;1087;1989;1654;1172;574;501;1165;1117;795;1450;996;712;1075;932;1001;959;1128;883;855;926;1187;196;1128;670;501;698;870;866;698;770;643;713;447;276;509;355;269;341;175;47;104;299;235;27;272;126;220;141;170;141;191;103;97;82;24;77;77;69;11;29;24;23;18;19;19;18;15;12;9;10
2020-06-30;2636414;1402041;585481;646929;249271;285216;240578;285213;227662;226089;202063;195418;279393;151209;199906;213470;190823;97846;84785;145483;106097;64530;96088;61427;56385;56432;68451;49109;50483;68311;37514;62118;45254;48667;42141;46195;22308;43907;25244;40070;31714;32568;33219;33550;34393;26970;25473;18615;26758;31517;25694;18096;25542;17766;19558;17741;14564;13907;12850;17524;12533;16613;12968;11954;5506;7920;8503;12592;13564;8879;6366;5832;8639;9499;5846;6438;3459;7214;9257;4453;6793;4989;6334;4299;7039;2428;5391;5900;2214;5394;5975;4155;3409;2799;4682;2777;3171;4363;2535;2221;1778;1594;3745;2361;2341;2924;2001;1989;1824;1817;1600;1667;2047;2519;824;2181;1528;1224;1087;2007;1654;1174;591;548;1227;1118;812;1462;998;712;1075;936;1025;962;1132;889;855;928;1199;205;1158;670;515;698;889;866;702;780;650;714;447;284;509;355;279;341;227;49;104;299;245;27;303;130;220;141;170;141;203;103;97;82;24;77;81;69;11;29;24;23;18;19;19;18;15;12;9;10
2020-07-01;2687588;1448753;604641;653479;249659;285279;240760;288477;230211;231770;202981;195893;282043;159333;201098;217809;194225;102009;84816;149258;106288;67197;97003;61509;57770;58257;69692;51524;50545;69814;38511;62424;45924;49069;42454;46940;41065;44122;26257;41194;31851;33387;34227;34463;34775;27296;25477;18838;27414;31836;26484;19011;26065;17873;20262;18134;14836;14272;12904;18112;12636;16898;12994;12046;6261;8001;8781;12592;14046;8896;6673;6062;8640;9702;5846;6736;3753;7236;9573;4606;6925;5154;6454;4345;7122;2758;5404;6005;2303;5513;6040;4157;3432;2878;4704;2831;3173;4472;2580;2260;1788;1632;3745;2382;2348;2924;2001;1989;1825;1818;1613;1687;2054;2519;874;2202;1530;1265;1382;2021;1654;1175;605;576;1267;1121;840;1498;999;712;1075;943;1042;962;1133;903;855;931;1199;285;1190;671;535;698;893;866;707;804;661;715;447;291;509;355;293;341;227;49;104;303;248;35;303;130;220;141;170;141;203;103;97;82;28;77;81;69;11;29;24;23;18;19;19;18;15;12;9;10
2020-07-02;2742049;1496858;625544;660231;250103;285285;240961;292004;232863;238511;203640;196370;284541;168061;202284;221896;197608;106110;84830;153277;106643;69941;97897;61598;59394;59468;70639;53708;50623;71299;38805;62698;46821;49469;42782;47859;42574;44310;27047;42555;31967;34197;35528;35237;35146;27746;25489;19055;27837;32022;27110;20072;26658;17941;21120;18134;15195;14657;12967;18684;12969;17150;13015;12178;6767;8066;9078;12592;14519;8902;6941;6273;8643;9992;5846;7000;4023;7241;9573;4788;7054;5315;6625;4395;7189;3080;5450;6058;2403;5513;6101;4166;3458;2991;4715;2912;3179;4606;2662;2303;1796;1632;3788;2400;2353;2944;3071;1990;1830;1825;1634;1700;2066;2519;891;2260;1530;1342;1382;2021;1654;1178;617;616;1301;1122;873;1518;999;712;1081;947;1063;967;1136;918;855;939;1199;293;1221;671;547;698;902;868;715;819;667;717;448;315;509;355;312;341;227;55;104;304;250;35;303;130;220;141;170;141;215;106;97;83;28;77;81;69;11;29;24;23;18;19;19;18;15;12;9;10
2020-07-03;2795361;1539081;648315;666941;250545;285787;241184;295599;235429;245251;204222;196780;288089;177124;203456;221896;201801;109505;84838;156391;106962;72786;98653;61727;60695;60657;71419;56020;50698;72711;40336;62997;47705;50141;43156;48672;45719;44479;28055;43929;32101;35148;36818;35995;35405;28166;25498;19185;28410;32324;27564;21293;27320;18050;22116;19388;15504;15070;13030;19267;13288;17445;13032;12319;6878;8260;9396;12592;15259;8921;7188;6537;8648;10244;5846;7267;4311;7242;9663;4962;7164;5497;6787;4447;7311;3334;5521;6058;2512;5620;6230;4172;3486;3064;4736;3008;3180;4705;2752;2349;1830;1632;3918;2410;2361;2944;3071;1991;1830;1828;1650;1720;2069;2519;918;2285;1530;1498;1557;2021;1765;1181;625;663;1382;1122;909;1524;999;712;1082;952;1081;980;1147;939;855;943;1199;350;1240;672;561;698;911;871;721;833;671;719;449;328;509;355;328;341;277;55;104;306;256;35;309;130;220;141;191;141;215;106;97;83;30;77;81;68;11;29;24;23;18;22;19;18;15;12;9;10
2020-07-04;2841241;1577004;673165;673564;250545;286412;241419;299080;237878;252165;204222;197198;291847;187977;204610;225283;205929;113389;84857;159679;107185;75376;99183;61838;62142;61535;71419;58354;50761;74035;41830;63270;48628;50857;43569;49303;47171;44664;29170;45106;32198;36184;38071;36983;35719;28582;25509;19461;28857;32672;28167;22501;27900;18165;22921;19388;15829;15500;13091;19801;13822;17672;13032;12440;7094;8443;9708;12592;15491;8926;7577;6750;8658;10462;5846;7507;4621;7248;9767;4962;7272;5677;6932;4476;7379;3835;5570;6159;2728;5620;6294;4174;3511;3178;4736;3094;3185;4827;2819;2385;1855;1632;3969;2435;2369;2961;3071;1993;1830;1831;1679;1749;2074;2519;989;2303;1533;1613;1557;2021;1765;1186;698;720;1421;1123;954;1533;1002;712;1082;955;1092;987;1150;969;855;948;1199;375;1248;672;565;698;927;871;728;869;676;719;449;346;509;355;338;341;277;57;104;313;272;35;309;130;220;141;191;141;215;106;97;83;30;78;81;68;11;29;24;23;18;22;19;18;16;12;9;10
2020-07-05;2891124;1603055;697413;680283;250545;286931;241611;302718;240438;256848;204222;197523;295532;196750;205758;231818;209509;117110;84871;162417;107394;77815;99799;62016;63749;61958;71419;60479;50834;75253;44254;63554;49468;51540;43897;49941;48574;44800;29958;46178;32268;37425;39297;38149;35950;28973;25527;19668;29367;32951;28711;23248;28606;18280;23943;20085;16131;15941;13137;20324;14215;17814;13033;12515;7377;8583;10020;12592;15784;8930;7886;7169;8663;10772;5846;7777;4996;7253;9767;4962;7400;5740;7046;4522;7411;4277;5610;6213;2941;5620;6333;4183;3519;3356;4792;3151;3190;4879;2893;2427;1873;1632;3969;2468;2372;2997;3071;1993;1830;1836;1700;1764;2076;2519;1046;2330;1534;1613;1557;2021;1765;1188;716;781;1451;1124;988;1542;1003;712;1088;956;1105;987;1164;987;855;951;1199;412;1265;672;594;698;939;872;732;874;680;720;449;346;509;355;358;341;277;57;104;313;273;79;311;133;220;141;191;141;215;108;98;83;30;80;81;68;11;29;24;23;19;22;19;18;16;12;9;10
2020-07-06;2936077;1623284;719664;686852;251789;287290;241819;305703;243051;261750;205597;198064;298557;205721;206844;234509;213716;120281;84889;165618;107815;80447;100345;62058;64958;62380;73061;62275;50870;76222;46333;63804;50053;52068;44129;50644;49683;44983;30749;47735;32315;38128;40509;39334;36155;29223;25531;19848;29821;33190;29286;23972;28936;18365;24665;21077;16420;16404;13181;20837;14379;17906;13079;12566;8141;8755;10362;12592;15964;8936;8067;7411;8668;10966;5846;8027;5241;7257;9894;5458;7478;5914;7124;4542;7432;4341;5610;6262;3250;5743;6371;4189;3562;3508;4822;3220;3195;4948;2964;2456;1885;1632;4033;2491;2380;3006;3071;1994;1832;1841;1716;1765;2077;2519;1117;2331;1536;1742;1557;2021;1790;1199;734;841;1463;1127;1011;1547;1004;712;1093;960;1113;1000;1167;1012;855;953;1199;485;1284;672;614;698;953;872;737;891;680;721;449;346;509;369;372;342;314;61;104;316;273;91;311;133;225;141;191;141;215;108;98;84;30;80;81;70;11;29;24;23;21;22;19;18;16;12;9;10
2020-07-07;2996098;1668589;742417;693215;252130;287874;241956;309278;245688;268008;206072;198343;301019;215855;207897;237489;217108;124494;84917;168645;108023;83426;100945;62058;66226;63245;73344;64701;50907;77279;47873;64003;50622;52600;44416;51245;51059;45140;32222;48997;32369;38430;41545;40291;36412;29620;25538;20055;30321;33384;29789;24787;29285;18421;25428;21968;16719;16879;13244;21374;14607;18141;13089;12685;8279;8886;10838;14916;16168;8947;8250;7693;8674;11194;5846;8307;5486;7262;9997;5621;7547;6102;7244;4603;7432;4647;5636;6315;3472;5743;6432;4205;3589;3703;4878;3272;3197;5024;3038;2502;1907;1895;4071;2501;2395;3015;3071;1995;1833;1844;1739;1767;2081;2846;1182;2348;1537;1818;1557;2021;1790;1205;787;907;1499;1134;1056;1572;1005;712;1094;965;1172;1003;1169;1040;855;958;1199;539;1297;673;634;698;971;873;745;917;689;724;449;386;509;369;372;342;314;61;104;316;284;91;311;133;227;141;191;141;215;108;98;84;30;80;81;70;11;29;24;23;21;22;19;18;16;12;9;10
2020-07-08;3054699;1713160;767296;699749;252513;288511;242149;312911;248379;275003;206072;198699;303083;224665;208938;240848;220144;128638;84950;172134;108334;87030;101553;62123;68079;63245;73858;67442;50959;78304;50359;64224;51457;53045;44859;52007;51059;45298;33557;50207;32498;39588;42984;41251;36689;30175;25542;20261;30931;33594;30249;25411;29820;18513;25978;22822;17076;17348;13293;21916;14771;18471;13101;12814;8847;9056;11092;14916;16423;8950;8528;8008;8677;11504;6774;8566;5836;7265;10084;5869;7657;6342;7406;4650;7432;5029;5697;6364;3573;5871;6486;4210;3622;3886;4889;3325;3197;5087;3106;2554;1946;1895;4109;2517;2399;3028;3071;2003;1833;1854;1763;1798;2094;2846;1268;2358;1540;1864;1821;2021;1790;1221;885;960;1542;1141;1138;1584;1008;712;1097;974;1194;1003;1169;1071;855;963;1199;593;1318;673;665;698;977;873;751;926;695;724;449;386;509;369;372;342;314;61;106;317;284;91;313;133;227;141;191;141;215;108;98;84;30;80;91;70;11;29;24;23;21;22;19;18;16;12;9;10
2020-07-09;3117946;1755779;793802;706240;253056;289154;242363;316448;250458;282283;207356;199001;306216;238339;209962;243599;223327;133973;84992;175494;108656;90693;102110;62210;70736;64221;74333;69612;51013;79254;51754;64411;52285;53577;45277;52840;54747;45423;34825;51725;32586;40790;44113;42216;36951;30789;25565;20617;31528;33908;30748;26658;30346;18615;26384;23463;17342;17808;13338;22464;15079;18666;13117;12919;9358;9374;11564;14916;16531;8965;8975;8372;8683;11750;6973;8844;6485;7273;10158;6086;7784;6672;7572;4719;7846;5220;5881;6410;3782;5871;6486;4220;3672;4100;4955;3416;3202;5126;3188;2638;2011;1895;4200;2553;2403;3038;3071;2011;1833;1857;1776;1851;2154;2846;1342;2370;1542;1942;1821;2021;1790;1231;885;1019;1552;1154;1213;1598;1010;712;1097;977;1210;1005;1169;1092;855;968;1285;615;1356;674;694;699;1000;873;753;957;704;726;449;396;509;369;372;342;314;63;107;321;286;134;314;133;227;141;191;141;232;108;98;84;30;80;94;73;11;29;24;23;26;22;19;18;16;12;9;10
2020-07-10;3185737;1800827;820916;712863;253908;289678;242639;319646;252720;289174;208015;199332;309274;250687;210965;246351;226486;140776;84992;178443;108984;94060;102630;62357;72347;65018;74898;72460;51055;80235;52914;64604;53116;54050;45679;53580;56455;45614;36266;53614;32690;41915;45565;43257;37216;31381;25589;21044;32039;34194;31323;27619;30903;18709;27053;23834;17728;18242;13373;22990;15328;18924;13147;13001;9910;9553;12027;14916;16649;8974;9448;8803;8696;12052;7120;9142;6845;7279;10204;6402;7882;6964;7777;4777;7905;5551;5969;6457;4143;5942;6617;4223;3732;4307;4968;3532;3202;5203;3278;2736;2082;1895;4259;2617;2413;3038;3071;2013;1833;1861;1793;1870;2454;2846;1342;2404;1543;2069;2028;2021;1842;1240;942;1019;1591;1165;1257;1613;1013;712;1099;985;1252;1020;1173;1111;855;973;1285;668;1380;674;726;699;1006;874;753;963;710;727;449;458;509;370;394;342;314;64;108;326;290;184;314;133;227;141;191;141;232;108;98;84;37;80;100;74;11;29;24;23;26;22;19;18;17;12;9;10
2020-07-11;3245925;1839850;849522;719449;253908;290504;242827;322710;255117;295268;208015;199709;312029;264184;211981;248872;229480;145632;85071;181129;109150;97509;103128;62469;74018;67209;74898;75194;51136;81158;54222;64767;53941;54453;46221;54058;58253;45783;37464;54697;32817;43114;47200;44332;37521;32079;25611;21430;32470;34366;31987;28598;31392;18783;27583;24248;18073;18712;13417;23521;15542;19208;13147;13115;10410;9797;12513;15173;16719;8977;9726;9178;8704;12443;7402;9391;7231;7291;10250;6719;8014;7175;7975;4842;7971;5931;6044;6506;4578;5942;6690;4229;3772;4512;4968;3672;3216;5275;3371;2820;2168;1895;4288;2664;2420;3051;3071;2014;1833;1865;1827;1893;2511;2846;1389;2406;1544;2261;2028;2021;1842;1245;982;1164;1623;1173;1311;1618;1014;712;1099;986;1299;1033;1176;1135;855;981;1378;668;1389;674;741;699;1013;874;758;998;710;727;451;462;509;370;394;342;314;64;111;330;291;184;317;133;230;156;191;141;232;109;103;84;37;82;100;74;11;29;24;23;26;22;19;18;17;12;9;10
2020-07-12;3304942;1864681;878254;726036;253908;291154;243061;326326;257303;299750;208015;199919;315041;276242;212993;251625;232259;150445;85117;183795;109348;100166;103598;62707;75699;67870;74898;77506;51237;82070;56259;64932;54647;54854;46512;54894;58253;45961;38670;56015;32883;44532;48187;45633;37891;32535;25628;21841;32941;34451;32558;29355;31969;18897;28090;24518;18360;19195;13479;24041;15745;19382;13147;13174;11117;9980;12997;15173;16801;8981;10105;9465;8718;12766;7560;9674;7596;7294;10250;6877;8135;7252;8111;4925;8033;6230;6141;6552;4867;5942;6727;4234;3803;4715;4972;3722;3217;5355;3454;2948;2334;1895;4288;2731;2426;3059;3071;2014;1833;1869;1841;1901;2617;2846;1433;2411;1544;2364;2028;2021;1842;1263;985;1221;1623;1173;1351;1635;1021;712;1099;987;1337;1036;1179;1157;855;986;1378;785;1465;674;741;699;1025;880;758;1010;720;729;451;506;509;372;394;342;399;64;111;331;297;233;317;133;230;156;191;141;232;109;103;84;37;84;100;74;11;35;24;23;26;22;19;18;17;12;9;10
